% Project data log with Unity & Haptic device
% Unity Version :2019.4.32f1
% Windows Version : 10.0.19044.0
% Haptic Plugin Version : PluginVersion=0.9, PluginBuild=Sep 24 2018, OpenHapticsVersion=3.50.0
% Generated By : Datalogger.cs 
% 4/14/2024 8:55:32 PM
% 
% Format Description : 
%   CurrTime    PointerPosX    PointerPosY    PointerPosZ    PointerRotX    PointerRotY    PointerRotZ    PointerRotW       ConePosX       ConePosY       ConePosZ        Started   PathFinished         AllEnd       DistTrav
    0.778000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    0.778000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    0.800000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    0.827000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    0.854000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    0.854000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    0.878000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    0.898000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    0.923000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    0.946000       0.000000      -6.551071       8.811419       0.937186      -0.278256      -0.059840      -0.201680      -3.600000       0.000000       0.000000              0              0              0       0.000000
    0.970000       0.000000      -6.551071       8.811419       0.937186      -0.278256      -0.059840      -0.201680      -3.600000       0.000000       0.000000              0              0              0       0.000000
    0.970000       0.000000      -6.551071       8.811419       0.937186      -0.278256      -0.059840      -0.201680      -3.600000       0.000000       0.000000              0              0              0       0.000000
    0.992000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.027000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.059000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.060000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.082000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.103000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.129000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.131000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.157000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.180000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.205000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.205000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.228000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.254000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.278000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.302000       0.000000      -6.551071       8.811419       0.937415      -0.277957      -0.059150      -0.201233      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.302000       0.000000      -6.551071       8.811419       0.937415      -0.277957      -0.059150      -0.201233      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.327000       0.000000      -6.551071       8.811419       0.937415      -0.277957      -0.059150      -0.201233      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.355000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.379000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.379000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.403000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.427000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.457000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.458000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.481000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.510000       0.000000      -6.551071       8.811419       0.937186      -0.278256      -0.059840      -0.201680      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.534000       0.000000      -6.551071       8.811419       0.937186      -0.278256      -0.059840      -0.201680      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.534000       0.000000      -6.551071       8.811419       0.937186      -0.278256      -0.059840      -0.201680      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.558000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.587000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.619000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.619000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.644000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.667000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.693000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.694000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.724000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.746000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.772000       0.000000      -6.551071       8.811419       0.937186      -0.278256      -0.059840      -0.201680      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.773000       0.000000      -6.551071       8.811419       0.937186      -0.278256      -0.059840      -0.201680      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.795000       0.000000      -6.551071       8.811419       0.937186      -0.278256      -0.059840      -0.201680      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.817000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.842000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.865000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.866000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.889000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.918000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.955000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.957000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.981000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    1.981000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.006000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.030000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.052000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.073000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.098000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.098000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.123000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.145000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.165000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.188000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.209000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.235000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.235000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.258000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.283000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.307000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.330000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.330000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.354000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.376000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.400000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.427000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.428000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.451000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.473000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.498000       0.000000      -6.551071       8.811419       0.937186      -0.278256      -0.059840      -0.201680      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.522000       0.000000      -6.551071       8.811419       0.937186      -0.278256      -0.059840      -0.201680      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.547000       0.000000      -6.551071       8.811419       0.937186      -0.278256      -0.059840      -0.201680      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.549000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.576000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.601000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.622000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.645000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.647000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.670000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.696000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.718000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.741000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.741000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.765000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.792000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.813000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.838000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.838000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.861000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.887000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.910000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.936000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.936000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.959000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    2.988000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.012000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.013000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.035000       0.000000      -6.551071       8.811419       0.937186      -0.278256      -0.059840      -0.201680      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.056000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.083000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.104000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.126000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.148000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.171000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.172000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.198000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.222000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.243000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.265000       0.000000      -6.551071       8.811419       0.937186      -0.278256      -0.059840      -0.201680      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.265000       0.000000      -6.551071       8.811419       0.937186      -0.278256      -0.059840      -0.201680      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.285000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.312000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.337000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.372000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.373000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.400000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.400000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.424000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.450000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.476000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.497000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.498000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.523000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.547000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
    3.571000       0.000000      -6.551071       8.811419       0.937286      -0.277918      -0.059328      -0.201832      -3.600000       0.000000       0.000000              0              0              0       0.000000
